"","chr","chromStart","chromEnd","name","strand","blockCount","blockSizes","blockStarts","RPM.IP.Control","RPM.input.Control","RPM.IP.Treated","RPM.input.Treated","geneID","diff.log2FC","pvalue","fdr","score"
"11039","3",21047255,21047280,11039,"-",1,"25","0",5.28812,5.27669,3.40286,2.73202,"AT3G56850",-1.27480864774999,0.000260587468458858,0.000384088154216114,3.58404647315922
"11040","3",21047047,21047155,11040,"-",2,"23,2","0,106",5.23893,7.12353,7.05231,4.90156,"AT3G56850",-0.662900578369843,0.0147240527127277,0.0186795459207289,1.83197263643008
"11041","3",21046333,21046608,11041,"-",1,"275","0",33.59801,2.90218,8.4825,2.00884,"AT3G56850",-1.68769138932631,4.26477359590173e-06,7.19082902268632e-06,5.37010401928202
"11042","3",21051926,21052076,11042,"-",1,"150","0",41.07516,59.94318,94.83632,38.56968,"AT3G56860",0.603451500357859,5.89079477450077e-11,1.35370910354009e-10,10.2298261070984
"11043","3",21060009,21060034,11043,"+",1,"25","0",6.88685,3.00771,3.60013,1.12495,"AT3G56880",0.0328483575517187,0.944310007015609,0.949613700555948,0.02488540799611
"11044","3",21060134,21060309,11044,"+",1,"175","0",42.99364,35.40658,20.66376,12.29408,"AT3G56880",-1.20115141062442,1.96214588441938e-15,5.68825638042934e-15,14.7072687062104
"11045","3",21069860,21070263,11045,"-",2,"47,103","0,300",33.59801,31.07969,31.0203,39.37321,"AT3G56910",-1.99670414608983,1.04486260308214e-70,1.38431409005949e-69,69.9809408144777
"11046","3",21075789,21075814,11046,"+",1,"25","0",11.58467,9.33974,5.47417,5.78545,"AT3G56930",-1.37911422921767,4.80507917303587e-08,9.28517714596303e-08,7.31829945208923
"11047","3",21075864,21076101,11047,"+",2,"11,114","0,123",48.45393,7.70396,1.97267,2.65167,"AT3G56930",-2.41256747318266,2.38103765955047e-11,5.59124506614401e-11,10.6232337355461
"11048","3",21076554,21076579,11048,"+",1,"25","0",36.35275,33.40144,18.24724,39.61427,"AT3G56940",-2.91068068951071,1.05489536522731e-128,3.11824416136373e-127,127.976790615777
"11049","3",21076604,21076779,11049,"+",1,"175","0",350.41785,528.56585,341.51924,764.96524,"AT3G56940",-2.33700939518294,0,0,Inf
"11050","3",21078125,21078275,11050,"+",1,"150","0",162.99706,139.04073,87.1922,93.21005,"AT3G56940",-1.15415718641652,4.66350321135416e-73,6.45610164753006e-72,72.3312877198397
"11051","3",21089251,21089301,11051,"-",1,"50","0",7.45256,8.601,8.72908,8.59782,"AT3G56990",-1.18940196571047,1.33084089065809e-07,2.49424870345649e-07,6.87587386371369
"11052","3",21088551,21088651,11052,"-",1,"100","0",7.03443,10.13124,11.39219,8.99959,"AT3G56990",-0.675972589002013,0.00156875003298754,0.00216840678039598,2.80444625204258
"11053","3",21088501,21088526,11053,"-",1,"25","0",3.73858,6.27926,7.98933,6.02651,"AT3G56990",-0.515327871608953,0.0544284479446034,0.0652003836726484,1.26417404963855
"11054","3",21088251,21088476,11054,"-",1,"225","0",13.89669,7.44013,19.18426,6.34793,"AT3G56990",-0.281441473231754,0.208805394898046,0.234318714503866,0.680258284672726
"11055","3",21093716,21093907,11055,"+",2,"10,40","0,151",12.10119,6.17373,1.87404,7.955,"AT3G57000",-3.86553719647216,4.32454668095374e-35,2.61671958808916e-34,34.3640594105757
"11056","3",21094036,21094086,11056,"+",1,"50","0",11.58467,3.90475,1.33156,3.53555,"AT3G57000",-3.29506021012373,8.97270849754151e-17,2.77263181712328e-16,16.0470764412388
"11057","3",21111223,21111323,11057,"+",1,"100","0",18.6191,7.3346,6.01666,5.46404,"AT3G57040",-1.67475205746384,5.78488983348718e-11,1.32985973183613e-10,10.2377049072678
"11058","3",21114997,21115022,11058,"-",1,"25","0",4.27969,0.3166,0,0.08035,"AT3G57060",-5.82923955056135,0.000971145316122074,0.00136826067825228,3.01271578011463
"11059","3",21124333,21124458,11059,"+",1,"125","0",4.77161,3.21878,4.48783,6.83005,"AT3G57070",-2.96931700782964,1.39284131826769e-22,5.50345035381097e-22,21.8560983584692
"11060","3",21127448,21127573,11060,"+",1,"125","0",24.10399,3.16601,2.56448,0.48212,"AT3G57080",-0.509340476136619,0.43394476853775,0.465409415740185,0.362565542943029
"11061","3",21129912,21130162,11061,"+",1,"250","0",43.70692,7.91503,4.0933,2.57131,"AT3G57090",-1.74268649680676,7.70999860797103e-08,1.46901767335416e-07,7.11294570036027
"11062","3",21140270,21140320,11062,"+",1,"50","0",4.72241,12.34745,13.1676,6.83005,"AT3G57120",0.5117693363983,0.0248398487035558,0.0308308710061264,1.60485105372134
"11063","3",21140345,21140370,11063,"+",1,"25","0",4.13211,10.65891,10.70176,5.54439,"AT3G57120",0.549266540195348,0.0279520168329472,0.0345358777904447,1.55358685082516
"11064","3",21151491,21151681,11064,"-",2,"93,7","0,183",23.26773,1.84684,1.38087,1.28566,"AT3G57140",-4.93613273949796,1.07765851560186e-21,4.09540733642915e-21,20.9675188349604
"11065","3",21155839,21155939,11065,"-",1,"100","0",7.182,8.17887,24.46116,27.96301,"AT3G57150",-1.88833442416251,4.69629605965283e-27,2.18432374867573e-26,26.3282445324971
"11066","3",21155789,21155814,11066,"-",1,"25","0",1.72171,2.16344,4.58647,3.61591,"AT3G57150",-1.2449174902349,0.00126543240084629,0.0017655012345759,2.89776104981317
"11067","3",21154514,21154664,11067,"-",1,"150","0",39.40264,40.4722,92.41979,51.42623,"AT3G57150",-0.64773638132819,1.46631718877353e-12,3.66628050923557e-12,11.8337720744194
"11068","3",21154339,21154464,11068,"-",1,"125","0",44.66616,35.30104,128.27315,50.06022,"AT3G57150",0.219723944619999,0.0165022349312245,0.0208299997789056,1.78245723441829
"11069","3",21159547,21159647,11069,"-",1,"100","0",10.89599,4.59072,2.90969,2.57131,"AT3G57170",-2.11135124779093,4.10754973283726e-09,8.46638909958782e-09,8.38641716956885
"11070","3",21165224,21165524,11070,"-",1,"300","0",31.43357,30.71033,77.67405,43.47124,"AT3G57180",-0.140700325537662,0.167145672911989,0.189743291512916,0.776904861995555
"11071","3",21176877,21177052,11071,"+",1,"175","0",29.85943,2.05791,17.8527,2.89273,"AT3G57220",-0.803552175188625,0.0196569980290719,0.0246170772013424,1.70648280588109
"11072","3",21180568,21180843,11072,"+",1,"275","0",53.10256,8.65377,14.35121,7.23181,"AT3G57230",-2.15721508856892,7.67052577536186e-25,3.31355433310668e-24,24.1151748663623
"11073","3",21188846,21188921,11073,"-",1,"75","0",17.58607,44.27141,175.37075,244.43532,"AT3G57260",-0.676333416619924,1.16439724542317e-16,3.58393389226515e-16,15.9338988306284
"11074","3",21193929,21194004,11074,"+",1,"75","0",12.07659,14.19429,8.33455,11.73161,"AT3G57280",-1.65974140828166,2.82615391313575e-17,8.94171887696938e-17,16.548804190044
"11075","3",21195486,21195611,11075,"+",1,"125","0",10.92058,3.06048,1.77541,1.36601,"AT3G57280",-1.7151303520149,0.000262390166359462,0.000386654266151269,3.58105244511897
"11076","3",21196963,21196988,11076,"-",1,"25","0",9.91215,9.28697,4.981,5.8658,"AT3G57290",-1.76995562617682,5.82763194929394e-12,1.41641216091437e-11,11.2345078843966
"11077","3",21196591,21196866,11077,"-",1,"275","0",101.85164,15.72453,15.04164,15.26716,"AT3G57290",-3.20620331889578,1.76546180931268e-90,3.19448335082564e-89,89.753141672711
"11078","3",21199932,21199957,11078,"+",1,"25","0",17.61067,28.28305,14.0553,12.69585,"AT3G57300",-0.662655857804648,5.99394584469209e-05,9.27610980245401e-05,4.22228718522381
"11079","3",21206987,21207763,11079,"+",3,"2,150,323","0,81,453",90.93106,51.71154,49.46481,29.40938,"AT3G57300",-0.436090522678263,1.98807091577258e-05,3.19751332162926e-05,4.70156812809796
"11080","3",21210647,21210747,11080,"+",1,"100","0",7.64933,0.89704,0.04932,0.72318,"AT3G57320",-6.80857777137307,2.60764154179272e-07,4.79636640110587e-07,6.58375210892206
"11081","3",21211563,21211763,11081,"-",1,"200","0",119.92963,27.64985,37.4315,15.99034,"AT3G57330",-1.50661961958386,6.88744647829502e-30,3.51381258594156e-29,29.161941762989
"11082","3",21219950,21219975,11082,"+",1,"25","0",3.41883,2.37451,3.99467,0.24106,"AT3G57340",2.60996241974766,0.00313826093099928,0.0042186414966849,2.50331094979243
"11083","3",21220511,21220840,11083,"-",2,"172,78","0,251",19.18481,2.95495,8.38387,2.97308,"AT3G57350",-1.77091868029934,7.42939837069952e-08,1.4172774162268e-07,7.1290463537851
"11084","3",21238497,21238872,11084,"+",1,"375","0",47.74065,31.81843,86.64972,30.13256,"AT3G57400",-0.578476632534332,4.98725275514477e-08,9.62533125928772e-08,7.3021386210772
"11085","3",21244650,21244700,11085,"-",1,"50","0",18.25016,27.86091,4.48783,7.955,"AT3G57410",-1.85065235231486,1.97408993573829e-16,6.01083596204614e-16,15.7046330655949
"11086","3",21244239,21244339,11086,"-",1,"100","0",27.20307,32.45163,7.79206,13.49939,"AT3G57410",-2.1485028669608,1.98254930996319e-34,1.17354933965075e-33,33.7027760021044
"11087","3",21243902,21243927,11087,"-",1,"25","0",22.08712,37.46449,10.55381,11.32984,"AT3G57410",-1.01023028004085,4.6756396279793e-09,9.60467930572671e-09,8.3301589691978
"11088","3",21243852,21243877,11088,"-",1,"25","0",31.2122,38.73089,6.46051,9.88348,"AT3G57410",-1.68600747012742,2.513726020426e-18,8.30108013068836e-18,17.5996820593077
"11089","3",21243160,21243610,11089,"-",1,"450","0",469.0685,131.4423,55.72805,40.98028,"AT3G57410",-0.967828274229098,1.63923929696345e-31,8.81997157589153e-31,30.7853576432783
"11090","3",21254841,21254966,11090,"-",1,"125","0",7.10822,5.64606,4.88237,2.89273,"AT3G57420",-1.16213904640976,0.000346184721891813,0.000505300681022212,3.46069210267811
"11091","3",21269573,21269775,11091,"-",2,"82,43","0,159",31.2368,18.83778,12.77307,12.77621,"AT3G57470",-1.25854907896771,9.87737068574449e-14,2.63546081311377e-13,13.0053586473803
"11092","3",21269373,21269498,11092,"-",1,"125","0",20.31622,3.85198,5.96734,3.05343,"AT3G57470",-1.16474856782469,0.00028439178369891,0.000417863660300078,3.54608295486833
"11093","3",21296756,21296831,11093,"-",1,"75","0",32.93392,11.34488,6.31256,10.28525,"AT3G57530",-2.51457086061856,2.75473328783972e-33,1.57413330733698e-32,32.5599204429925
"11094","3",21308689,21308714,11094,"+",1,"25","0",20.51298,24.64213,7.20026,10.44595,"AT3G57550",-1.59707550362096,1.24909485261391e-16,3.839598304307e-16,15.9034045813195
"11095","3",21309160,21309335,11095,"+",1,"175","0",225.7904,92.13098,49.61276,51.42623,"AT3G57550",-1.36160632665515,8.89373619059616e-62,1.00542537813114e-60,61.050915756905
"11096","3",21312024,21312224,11096,"-",1,"200","0",16.35628,13.77216,41.37684,26.35595,"AT3G57560",-0.903133245544612,1.58272564373165e-10,3.55159251637086e-10,9.80059436103147
"11097","3",21320076,21320276,11097,"+",1,"200","0",17.58607,1.05534,6.06597,1.12495,"AT3G57570",-2.06814784833191,7.45291704326857e-05,0.000114529050525952,4.12767371277635
"11098","3",21336502,21336602,11098,"-",1,"100","0",3.91075,5.06562,2.26858,1.68742,"AT3G57610",-1.07049656330756,0.0114291492389563,0.0146198547793685,1.94198609633945
"11099","3",21334365,21334590,11099,"-",1,"225","0",51.35625,5.48776,4.53715,3.53555,"AT3G57610",-3.10553450559648,7.17244954211644e-25,3.10267030353863e-24,24.1443324983148
"11100","3",21352626,21352651,11100,"+",1,"25","0",3.98454,3.48261,1.77541,1.60707,"AT3G57650",-1.75631408976195,0.000110133745364845,0.00016719270129676,3.95807959128914
"11101","3",21352676,21353026,11101,"+",1,"350","0",121.9465,25.0115,75.45479,17.67777,"AT3G57650",-0.944164482807553,NA,NA,0
"11102","3",21371081,21371181,11102,"+",1,"100","0",1.96767,1.47747,1.82472,1.36601,"AT3G57670",-1.91785580083935,0.000282710262555602,0.000415587843931919,3.54865842606877
"11103","3",21397486,21397611,11103,"-",1,"125","0",17.16794,51.07834,117.91661,22.25792,"AT3G57765",2.7805508282897,2.06202222144079e-126,5.9457082458722e-125,125.685706658841
"11104","3",21397566,21397591,11104,"+",1,"25","0",16.45466,47.75403,96.66104,20.89191,"AT3G57770",3.10093719861173,1.86276689604041e-146,6.49722034240439e-145,145.729841488688
"11105","3",21405098,21405123,11105,"-",1,"25","0",4.99297,7.70396,2.51516,2.4106,"AT3G57785",-1.27895092216512,0.000492597738802765,0.000710295865124405,3.30750758605708
"11106","3",21405023,21405048,11106,"-",1,"25","0",5.58327,11.02828,5.67144,6.58899,"AT3G57785",-1.32593256612934,1.16371033270549e-07,2.18799422490882e-07,6.93415510951713
"11107","3",21404748,21404873,11107,"-",1,"125","0",26.61277,16.83264,5.72076,12.77621,"AT3G57785",-2.92378832477822,5.19359517347147e-49,4.51199580689758e-48,48.2845319054536
"11108","3",21404598,21404723,11108,"-",1,"125","0",14.16724,1.68854,0.8877,0.32141,"AT3G57785",-1.64252918763605,0.0503780949785078,0.0605684073413025,1.29775825914764
"11109","3",21404842,21404867,11109,"+",1,"25","0",18.96344,13.66662,4.19193,9.64242,"AT3G57787",-3.52811531957833,1.96674168491757e-53,1.87593828901321e-52,52.7062526772855
"11110","3",21405105,21405130,11110,"+",1,"25","0",4.74701,7.07076,2.51516,1.76778,"AT3G57787",-0.815904481198954,0.0424799982945371,0.0514529909472664,1.3718155093624
"11111","3",21410475,21410666,11111,"-",2,"23,77","0,114",18.69289,20.52632,7.84138,7.39252,"AT3G57800",-1.02672150082402,NA,NA,0
"11112","3",21408031,21408206,11112,"-",1,"175","0",66.6795,43.95481,12.62512,14.22257,"AT3G57800",-1.71759712002292,1.51598464398903e-29,7.66348784807577e-29,28.8193051978231
"11113","3",21420198,21420273,11113,"+",1,"75","0",1.94308,2.05791,7.39753,2.65167,"AT3G57830",-0.210838920158739,0.594253363675454,0.622102109909213,0.226028351338858
"11114","3",21429866,21430117,11114,"-",2,"49,76","0,175",89.55369,86.22108,52.71972,121.41413,"AT3G57870",-2.58773437701495,1.21655369576765e-283,1.1102528873996e-281,282.914868717591
"11115","3",21428620,21428745,11115,"-",1,"125","0",20.02107,1.95237,11.39219,1.68742,"AT3G57870",-0.0340020120395244,0.933675751283608,0.939925254304248,0.0298039202126096
"11116","3",21431571,21431621,11116,"-",1,"50","0",5.36191,8.9176,5.37554,4.4998,"AT3G57880",-0.863312524673506,0.00201057629854767,0.00275541875001431,2.69667944138251
"11117","3",21438199,21438349,11117,"+",1,"150","0",19.72592,19.52375,20.36786,24.90958,"AT3G57890",-2.10855662355056,2.46677942062271e-50,2.20730381283707e-49,49.6078696833799
"11118","3",21441331,21441894,11118,"+",3,"20,112,243","0,114,320",228.52055,56.46056,110.51908,37.36437,"AT3G57890",-0.88898985182641,1.70117647701859e-24,7.24889341975283e-24,23.7692506311142
"11119","3",21443432,21443507,11119,"+",1,"75","0",10.03513,6.85969,6.85504,5.22298,"AT3G57910",-1.06452666177226,4.52162410847881e-05,7.06738719981723e-05,4.34470554424603
"11120","3",21443532,21443557,11120,"+",1,"25","0",9.39564,5.59329,7.05231,4.82121,"AT3G57910",-0.728169504724161,0.00756527408182035,0.00982571003372868,2.12117533332937
"11121","3",21447305,21447530,11121,"-",1,"225","0",98.62958,101.47071,127.58271,37.84649,"AT3G57930",0.857524835282946,3.05905233374331e-25,1.33993904646725e-24,24.5144130931162
"11122","3",21455716,21455791,11122,"+",1,"75","0",10.33028,1.42471,4.33988,5.54439,"AT3G57940",-3.29478504874664,3.93263314808039e-19,1.34693939121719e-18,18.4053165644459
"11123","3",21468357,21468557,11123,"-",1,"200","0",13.42936,20.63185,18.93767,14.22257,"AT3G57980",-0.823061131736225,3.8994058100405e-07,7.07955859283066e-07,6.40900156555828
"11124","3",21470305,21470480,11124,"-",1,"175","0",50.29863,54.66649,54.84035,56.40815,"AT3G57990",-1.65229263412097,1.73949195018809e-77,2.59955871729221e-76,76.7595775766876
"11125","3",21470155,21470255,11125,"-",1,"100","0",63.18688,23.85063,4.0933,12.53514,"AT3G57990",-3.48999306582883,2.18790236867844e-62,2.50350362332042e-61,61.6599720615389
"11126","3",21475854,21475979,11126,"-",1,"125","0",11.51088,1.37194,4.04398,0.96424,"AT3G58010",-1.27315853405572,0.0167630618069974,0.0211478702168536,1.77564665369872
"11127","3",21481045,21481195,11127,"+",1,"150","0",26.02247,3.27155,1.1836,2.00884,"AT3G58020",-3.12264986616795,5.6536529978502e-12,1.37554906638519e-11,11.2476708505588
"11128","3",21496978,21497028,11128,"+",1,"50","0",13.84749,3.79922,6.41119,5.22298,"AT3G58050",-1.88745264704331,2.99599025792988e-11,6.99424026438368e-11,10.5234596031669
"11129","3",21517884,21518084,11129,"+",1,"200","0",33.0323,51.86984,60.2652,44.83725,"AT3G58110",-0.192994951760627,0.0430642519403218,0.0521061814330524,1.36588309241651
"11130","3",21518109,21518134,11130,"+",1,"25","0",11.60927,24.16723,39.84802,25.55241,"AT3G58110",0.205922622707087,0.125607181689331,0.144703414165048,0.9009855287606
"11131","3",21522523,21523073,11131,"-",1,"550","0",115.42858,109.17468,28.75173,24.66852,"AT3G58120",-1.49452875215328,4.51775464595949e-43,3.40552475316914e-42,42.3450773588073
"11132","3",21529689,21529905,11132,"+",1,"216","0",71.54949,7.8095,17.11295,4.4998,"AT3G58130",-1.11667005603057,3.50184989564069e-06,5.9514353677495e-06,5.45570247358441
"11133","3",21529730,21530240,11133,"-",2,"308,42","0,468",112.64924,37.93939,38.3192,38.48932,"AT3G58140",-1.75414335134174,1.78555511137277e-66,2.19258237059491e-65,65.748226740713
"11134","3",21533282,21533332,11134,"-",1,"50","0",0.46732,0.9498,8.33455,3.05343,"AT3G58150",1.15923554103213,0.0320099355460295,0.0392862507027911,1.49471520033359
"11135","3",21541935,21541960,11135,"+",1,"25","0",4.52565,0.3166,0.93702,0.24106,"AT3G58160",-2.08435930922434,0.0518210131775474,0.0621997732067861,1.28549410016693
"11136","3",21542458,21542633,11136,"-",1,"175","0",48.6753,7.3346,12.77307,6.99075,"AT3G58170",-1.87740217465292,1.03108972291244e-17,3.32153646174671e-17,16.9867035418257
"11137","3",21545951,21546001,11137,"+",1,"50","0",18.69289,3.74645,9.41952,6.34793,"AT3G58180",-1.51786837797306,8.11674999125695e-09,1.64540543277583e-08,8.09061783078412
"11138","3",21546026,21546151,11138,"+",1,"125","0",34.58184,1.68854,12.77307,6.83005,"AT3G58180",-2.74705636399346,2.57631015448437e-18,8.50327087505373e-18,17.5890018547156
"11139","3",21564637,21564662,11139,"-",1,"25","0",6.71468,3.95752,2.90969,4.01767,"AT3G58220",-2.21677876000415,3.70006595043683e-11,8.59736001337442e-11,10.431790534945
"11140","3",21564587,21564612,11140,"-",1,"25","0",10.7976,4.74902,3.45218,4.74086,"AT3G58220",-2.17122576699131,1.04553282971631e-12,2.63328221992234e-12,11.9806623257915
"11141","3",21626716,21626841,11141,"-",1,"125","0",29.34291,6.01542,1.38087,4.33909,"AT3G58470",-4.35813243400421,6.07317934325301e-33,3.4411022198058e-32,32.2165838938099
"11142","3",21623278,21623378,11142,"-",1,"100","0",9.73998,2.42728,0.49317,1.0446,"AT3G58460",-3.79204900745862,4.6280715559426e-09,9.51112213070845e-09,8.33459993491675
"11143","3",21634778,21634803,11143,"+",1,"25","0",3.39423,2.79664,1.28224,0.80353,"AT3G58490",-1.14755019642624,0.0499123382726687,0.0600429971542213,1.30179208400825
"11144","3",21634828,21635103,11144,"+",1,"275","0",36.67249,10.02571,8.28523,3.85697,"AT3G58490",-1.41409840912074,6.00076225330568e-08,1.15210713196637e-07,7.22179357938668
"11145","3",21638828,21638853,11145,"-",1,"25","0",14.09345,32.76823,30.67509,31.17715,"AT3G58500",-0.572738168285736,4.83721128917194e-06,8.11887976398826e-06,5.31540494223376
"11146","3",21638060,21638085,11146,"-",1,"25","0",8.28882,19.10161,26.3352,21.29368,"AT3G58500",-0.120052113907959,0.435279610724366,0.46668130491121,0.3612316754966
"11147","3",21636562,21636587,11147,"-",1,"25","0",16.01193,13.50832,19.23357,17.276,"AT3G58500",-0.929849961537308,1.01153162331079e-08,2.04042859637799e-08,7.99502053541943
"11148","3",21636137,21636162,11148,"-",1,"25","0",8.58397,10.55338,8.28523,10.04419,"AT3G58500",-1.47266046189434,4.82187370996481e-12,1.17652466901153e-11,11.3167841684471
"11149","3",21635855,21635880,11149,"-",1,"25","0",31.31059,51.76431,30.03397,35.91801,"AT3G58500",-1.02570660893857,4.09530006471806e-21,1.5182733428653e-20,20.3877142717602
"11150","3",21635211,21635536,11150,"-",1,"325","0",150.7483,17.62414,119.88928,11.89232,"AT3G58500",-0.2914927939962,0.0467681712027526,0.0563869440525716,1.33004961217577
"11151","3",21640826,21640876,11151,"+",1,"50","0",4.03373,14.40536,14.44984,6.10687,"AT3G58510",0.941011457159699,5.82962014298734e-05,9.03146754743816e-05,4.23435974287033
"11152","3",21642576,21642969,11152,"+",3,"2,114,9","0,94,384",28.01474,30.55202,34.62043,33.82882,"AT3G58510",-1.36151769878778,4.28411123390343e-32,2.35432011684842e-31,31.3681392615462
"11153","3",21643269,21643569,11153,"+",1,"300","0",87.16789,64.16453,45.91399,43.87301,"AT3G58510",-2.09384781413171,3.02390794607425e-116,7.6616535560911e-115,115.519431433779
"11154","3",21650864,21650889,11154,"-",1,"25","0",4.25509,5.17115,3.25491,1.76778,"AT3G58560",-0.38041384592792,0.340699503770554,0.371313082370227,0.467628498982363
"11155","3",21660371,21660521,11155,"+",1,"150","0",52.70902,5.17115,4.0933,4.58015,"AT3G58570",-3.73903048990668,3.65003935510292e-38,2.40690073223202e-37,37.4377024529101
"11156","3",21660696,21660812,11156,"+",1,"116","0",25.8011,1.74131,6.46051,0.80353,"AT3G58570",-0.973084731288822,0.0703200632756693,0.0831928254724425,1.15292074714558
"11157","3",21660697,21660972,11157,"-",1,"275","0",51.97115,11.02828,19.28289,8.99959,"AT3G58580",-1.59139942629557,1.53333294793113e-17,4.90165948326905e-17,16.8143635321977
"11158","3",21670183,21670884,11158,"-",2,"2,23","0,678",8.75614,8.17887,1.82472,2.16954,"AT3G58600",-1.73211892932449,9.25772257508976e-06,1.52443885794594e-05,5.03349583780174
"11159","3",21669723,21670158,11159,"-",2,"95,5","0,430",27.67039,35.19551,23.57346,16.31176,"AT3G58600",-0.269142353222926,0.0544139714506533,0.0651871957734201,1.26428957557985
"11160","3",21669039,21669064,11160,"-",1,"25","0",5.14054,3.06048,1.33156,2.16954,"AT3G58600",-2.71516275581197,1.27124979825622e-09,2.71492629867283e-09,8.89576910299051
"11161","3",21668664,21669014,11161,"-",1,"350","0",127.9479,34.29847,56.31985,26.27559,"AT3G58600",-1.48817744789392,9.38633530876489e-43,7.0164255985996e-42,42.0275039355118
"11162","3",21671507,21671707,11162,"+",1,"200","0",14.51158,17.72967,25.98998,12.77621,"AT3G58610",-0.453131745380671,0.00560734378282152,0.00736725579125338,2.2512428167559
"11163","3",21674510,21674735,11163,"+",1,"225","0",266.00471,52.81965,88.47444,66.05057,"AT3G58610",-2.80778152188884,1.99815701366997e-289,1.89723999277754e-287,288.699370388237
"11164","3",21685144,21685169,11164,"-",1,"25","0",2.85312,6.06819,4.04398,2.57131,"AT3G58630",-0.746972885804909,0.0356876080589418,0.0436375305045922,1.44748255940255
"11165","3",21685069,21685119,11165,"-",1,"50","0",8.16584,14.03599,6.31256,6.02651,"AT3G58630",-1.12439006276931,3.0935463341516e-06,5.27899347209314e-06,5.50954337487085
"11166","3",21685019,21685044,11166,"-",1,"25","0",7.60013,11.97808,6.60846,5.54439,"AT3G58630",-0.721490399627177,0.00365011737633954,0.00487928090693852,2.43769316976902
"11167","3",21683665,21683765,11167,"-",1,"100","0",22.97257,1.89961,1.23292,0.32141,"AT3G58630",-1.10807999184041,0.173764436170153,0.196769750632387,0.760039104501323
"11168","3",21687015,21687115,11168,"-",1,"100","0",31.38437,2.69111,15.04164,0.72318,"AT3G58640",1.38317040380298,0.0090151458367768,0.0116428344941543,2.04502724336253
"11169","3",21702494,21702644,11169,"+",1,"150","0",36.52492,53.92775,156.43307,96.7456,"AT3G58660",-0.0253363442756921,0.739871391509242,0.760211081618503,0.130843765150106
"11170","3",21702669,21702794,11170,"+",1,"125","0",22.38227,32.0295,49.02096,47.1675,"AT3G58660",-0.837629767053208,3.83058977128529e-15,1.09462057607788e-14,14.4167343553535
"11171","3",21702819,21702844,11171,"+",1,"25","0",12.15038,14.72196,17.80339,19.5259,"AT3G58660",-1.44473708648589,3.27209722188196e-19,1.12439092983698e-18,18.4851738008749
"11172","3",21704107,21704157,11172,"-",1,"50","0",11.01897,11.23935,12.37853,12.77621,"AT3G58670",-1.15424980947257,1.05818826852407e-09,2.27047927964535e-09,8.97543705753039
"11173","3",21703459,21703559,11173,"-",1,"100","0",17.4139,0.9498,0.49317,0.80353,"AT3G58670",-4.08872233436302,2.26026336421438e-08,4.4696488111108e-08,7.64584095423261
"11174","3",21707955,21708389,11174,"+",2,"71,54","0,380",91.8903,158.14234,97.84465,125.35145,"AT3G58680",-1.33444850596079,1.49340341217249e-108,3.43647296803463e-107,107.825822860718
"11175","3",21708414,21708526,11175,"+",2,"4,21","0,91",59.64507,108.54148,87.48811,98.83479,"AT3G58680",-0.752233501067543,8.17961471571967e-28,3.89406828704811e-27,27.087267152414
"11176","3",21708576,21708601,11176,"+",1,"25","0",22.67742,33.1376,23.57346,24.26675,"AT3G58680",-0.757325321706148,5.22753201230489e-09,1.07079540021063e-08,8.28170329897422
"11177","3",21708676,21708851,11177,"+",1,"175","0",43.90369,11.45041,23.03097,7.955,"AT3G58680",-0.107095633362918,0.573718362037933,0.602557145243261,0.241301250162642
"11178","3",21711152,21711352,11178,"+",1,"200","0",29.49049,2.69111,4.83305,1.12495,"AT3G58690",-1.92006937367437,3.1045263530007e-05,4.91619739188116e-05,4.50800464926164
"11179","3",21717436,21717461,11179,"-",1,"25","0",6.69009,6.22649,6.41119,6.66934,"AT3G58720",-1.42327649969624,3.30808177867822e-08,6.46485836165806e-08,7.48042376284691
"11180","3",21717386,21717411,11180,"-",1,"25","0",7.182,8.2844,10.30722,8.1157,"AT3G58720",-0.833132003082077,0.000223436392919715,0.00033106905634384,3.65084608835122
"11181","3",21718637,21718762,11181,"-",1,"125","0",79.49396,88.64836,44.73039,67.73799,"AT3G58730",-1.72841326566563,9.458863794081e-100,1.94558686355277e-98,99.024161028249
"11182","3",21718287,21718562,11182,"-",1,"275","0",160.61126,32.76823,12.72375,13.98151,"AT3G58730",-2.772369770895,1.6669701957785e-72,2.28752114457196e-71,71.7780721649738
"11183","3",21731779,21731929,11183,"+",1,"150","0",28.33448,1.31917,9.0743,1.28566,"AT3G58760",-0.882950736159914,0.0635363994670831,0.0755094702560947,1.19697739976829
"11184","3",21742412,21742462,11184,"+",1,"50","0",12.64229,5.27669,1.82472,1.76778,"AT3G58780",-1.23251362236678,0.00328004053682633,0.00440273897560581,2.48412078896783
"11185","3",21742420,21742495,11185,"-",1,"75","0",12.91285,5.43499,2.02199,1.68742,"AT3G58790",-1.5160803051661,0.000279056090256271,0.000410436497517958,3.55430849478922
"11186","3",21756468,21756618,11186,"-",1,"150","0",5.80463,5.75159,11.63878,5.46404,"AT3G58830",-0.281368478786926,0.278251354233714,0.306649009882983,0.555562713301258
"11187","3",21758222,21758447,11187,"-",1,"225","0",24.79267,34.61507,46.35785,26.27559,"AT3G58840",-0.123337565593857,0.29405132683097,0.323038914534111,0.531576856615391
"11188","3",21757872,21758147,11188,"-",1,"275","0",45.92055,53.40008,71.06559,38.08755,"AT3G58840",-0.171692457074561,0.0704360001044435,0.0833247421321129,1.15220531457147
